state_name	tag	layer	hero_id	action_hash	association_status
attack_2247	dinner_attack	0	null	null	UNRESOLVED
attack_2247_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2247_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2248	dinner_attack	0	null	null	UNRESOLVED
attack_2248_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2248_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2249	dinner_attack	0	null	null	UNRESOLVED
attack_2249_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2249_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_224_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2250_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_225_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_225_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_226_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_227	dinner_attack	0	null	null	UNRESOLVED
attack_227_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_228_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_229	dinner_attack	0	null	null	UNRESOLVED
attack_2290	dinner_attack	6	null	null	UNRESOLVED
attack_2290_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2291	dinner_attack	6	null	null	UNRESOLVED
attack_2291_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2292	dinner_attack	6	null	null	UNRESOLVED
attack_2292_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2293	dinner_attack	6	null	null	UNRESOLVED
attack_2293_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2294	dinner_attack	6	null	null	UNRESOLVED
attack_2294_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2295	dinner_attack	6	null	null	UNRESOLVED
attack_2295_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2296	dinner_attack	6	null	null	UNRESOLVED
attack_2296_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2297	dinner_attack	6	null	null	UNRESOLVED
attack_2297_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2298	dinner_attack	6	null	null	UNRESOLVED
attack_2298_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2299	dinner_attack	6	null	null	UNRESOLVED
attack_2299_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_22_charge	dinner_sp_attack_charge	0	null	null	UNRESOLVED
attack_22_recover	dinner_sp_attack_recover	0	null	null	UNRESOLVED
attack_230	dinner_attack	0	null	null	UNRESOLVED
attack_2300_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2300_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2301_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2301_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2302_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2302_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2303_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2303_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2304_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2304_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2305_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2305_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2306_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2306_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2307_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2307_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2308_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2308_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2309_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2309_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_230_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_231	dinner_attack	0	null	null	UNRESOLVED
attack_2310	dinner_attack	0	null	null	UNRESOLVED
attack_2310_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2310_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2311	dinner_attack	0	null	null	UNRESOLVED
attack_2311_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2311_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2312	dinner_attack	0	null	null	UNRESOLVED
attack_2312_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2312_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2313	dinner_attack	0	null	null	UNRESOLVED
attack_2313_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2313_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2314	dinner_attack	0	null	null	UNRESOLVED
attack_2314_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2314_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2315	dinner_attack	0	null	null	UNRESOLVED
attack_2315_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2315_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2316	dinner_attack	0	null	null	UNRESOLVED
attack_2316_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2316_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2317	dinner_attack	0	null	null	UNRESOLVED
attack_2317_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2317_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2318	dinner_attack	0	null	null	UNRESOLVED
attack_2318_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2318_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2319	dinner_attack	0	null	null	UNRESOLVED
attack_2319_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2319_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_231_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_232	dinner_attack	0	null	null	UNRESOLVED
attack_2320	dinner_attack	0	null	null	UNRESOLVED
attack_2320_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2320_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2320_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2321	dinner_attack	0	null	null	UNRESOLVED
attack_2321_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2321_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2321_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2322	dinner_attack	0	null	null	UNRESOLVED
attack_2322_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2322_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2322_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2323	dinner_attack	0	null	null	UNRESOLVED
attack_2323_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2323_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2323_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2324	dinner_attack	0	null	null	UNRESOLVED
attack_2324_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2324_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2324_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2325	dinner_attack	0	null	null	UNRESOLVED
attack_2325_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2325_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2325_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2326	dinner_attack	0	null	null	UNRESOLVED
attack_2326_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2326_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2326_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2327	dinner_attack	0	null	null	UNRESOLVED
attack_2327_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2327_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2327_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2328	dinner_attack	0	null	null	UNRESOLVED
attack_2328_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2328_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2328_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2329	dinner_attack	0	null	null	UNRESOLVED
attack_2329_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2329_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2329_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_232_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_232_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2330	dinner_attack	0	null	null	UNRESOLVED
attack_2330_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2330_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_233_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_234_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_235_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_235_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_236_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_237	dinner_attack	0	null	null	UNRESOLVED
attack_237_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_238_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_239	dinner_attack	0	null	null	UNRESOLVED
attack_2390	dinner_attack	6	null	null	UNRESOLVED
attack_2390_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2391	dinner_attack	6	null	null	UNRESOLVED
attack_2391_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2392	dinner_attack	6	null	null	UNRESOLVED
attack_2392_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2393	dinner_attack	6	null	null	UNRESOLVED
attack_2393_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2394	dinner_attack	6	null	null	UNRESOLVED
attack_2394_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2395	dinner_attack	6	null	null	UNRESOLVED
attack_2395_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2396	dinner_attack	6	null	null	UNRESOLVED
attack_2396_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2397	dinner_attack	6	null	null	UNRESOLVED
attack_2397_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2398	dinner_attack	6	null	null	UNRESOLVED
attack_2398_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2399	dinner_attack	6	null	null	UNRESOLVED
attack_2399_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_23_charge	dinner_sp_attack_charge	0	null	null	UNRESOLVED
attack_23_recover	dinner_sp_attack_recover	0	null	null	UNRESOLVED
attack_240	dinner_attack	0	null	null	UNRESOLVED
attack_2400_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2400_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2401_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2401_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2402_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2402_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2403_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2403_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2404_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2404_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2405_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2405_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2406_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2406_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2407_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2407_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2408_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2408_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2409_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2409_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_240_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_241	dinner_attack	0	null	null	UNRESOLVED
attack_2410	dinner_attack	0	null	null	UNRESOLVED
attack_2410_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2411	dinner_attack	0	null	null	UNRESOLVED
attack_2411_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2412	dinner_attack	0	null	null	UNRESOLVED
attack_2412_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2413	dinner_attack	0	null	null	UNRESOLVED
attack_2413_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2414	dinner_attack	0	null	null	UNRESOLVED
attack_2414_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2415	dinner_attack	0	null	null	UNRESOLVED
attack_2415_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2415_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2416	dinner_attack	0	null	null	UNRESOLVED
attack_2416_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2416_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2417	dinner_attack	0	null	null	UNRESOLVED
attack_2417_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2417_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2418	dinner_attack	0	null	null	UNRESOLVED
attack_2418_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2419	dinner_attack	0	null	null	UNRESOLVED
attack_2419_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_241_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_242	dinner_attack	0	null	null	UNRESOLVED
attack_2420	dinner_attack	0	null	null	UNRESOLVED
attack_2420_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2420_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2420_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2421	dinner_attack	0	null	null	UNRESOLVED
attack_2421_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2421_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2421_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2422	dinner_attack	0	null	null	UNRESOLVED
attack_2422_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2422_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2422_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2423	dinner_attack	0	null	null	UNRESOLVED
attack_2423_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2423_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2423_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2424	dinner_attack	0	null	null	UNRESOLVED
attack_2424_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2424_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2424_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2425	dinner_attack	0	null	null	UNRESOLVED
attack_2425_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2425_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2425_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2426	dinner_attack	0	null	null	UNRESOLVED
attack_2426_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2426_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2426_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2427	dinner_attack	0	null	null	UNRESOLVED
attack_2427_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2427_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2427_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2428	dinner_attack	0	null	null	UNRESOLVED
attack_2428_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2428_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2428_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2429	dinner_attack	0	null	null	UNRESOLVED
attack_2429_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2429_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2429_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_242_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_242_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2430	dinner_attack	0	null	null	UNRESOLVED
attack_2430_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2430_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_243_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_244_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_245_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_245_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_246_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_247	dinner_attack	0	null	null	UNRESOLVED
attack_247_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_248_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_249	dinner_attack	0	null	null	UNRESOLVED
attack_2490	dinner_attack	6	null	null	UNRESOLVED
attack_2490_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2491	dinner_attack	6	null	null	UNRESOLVED
attack_2491_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2492	dinner_attack	6	null	null	UNRESOLVED
attack_2492_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2493	dinner_attack	6	null	null	UNRESOLVED
attack_2493_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2494	dinner_attack	6	null	null	UNRESOLVED
attack_2494_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2495	dinner_attack	6	null	null	UNRESOLVED
attack_2495_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2496	dinner_attack	6	null	null	UNRESOLVED
attack_2496_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2497	dinner_attack	6	null	null	UNRESOLVED
attack_2497_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2498	dinner_attack	6	null	null	UNRESOLVED
attack_2498_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2499	dinner_attack	6	null	null	UNRESOLVED
attack_2499_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_24_charge	dinner_sp_attack_charge	0	null	null	UNRESOLVED
attack_24_recover	dinner_sp_attack_recover	0	null	null	UNRESOLVED
attack_250	dinner_attack	0	null	null	UNRESOLVED
attack_2500_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2500_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2501_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2501_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2502_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2502_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2503_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2503_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2504_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2504_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2505_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2505_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2506_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2506_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2507_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2507_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2508_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2508_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2509_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2509_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_250_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_251	dinner_attack	0	null	null	UNRESOLVED
attack_2510	dinner_attack	0	null	null	UNRESOLVED
attack_2510_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2511	dinner_attack	0	null	null	UNRESOLVED
attack_2511_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2512	dinner_attack	0	null	null	UNRESOLVED
attack_2512_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2513	dinner_attack	0	null	null	UNRESOLVED
attack_2513_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2514	dinner_attack	0	null	null	UNRESOLVED
attack_2514_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2515	dinner_attack	0	null	null	UNRESOLVED
attack_2515_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2516	dinner_attack	0	null	null	UNRESOLVED
attack_2516_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2517	dinner_attack	0	null	null	UNRESOLVED
attack_2517_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2518	dinner_attack	0	null	null	UNRESOLVED
attack_2518_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2519	dinner_attack	0	null	null	UNRESOLVED
attack_2519_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_251_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_252	dinner_attack	0	null	null	UNRESOLVED
attack_2520	dinner_attack	0	null	null	UNRESOLVED
attack_2520_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2520_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2520_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2521	dinner_attack	0	null	null	UNRESOLVED
attack_2521_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2521_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2521_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2522	dinner_attack	0	null	null	UNRESOLVED
attack_2522_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2522_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2522_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2523	dinner_attack	0	null	null	UNRESOLVED
attack_2523_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2523_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2523_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2524	dinner_attack	0	null	null	UNRESOLVED
attack_2524_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2524_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2524_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2525	dinner_attack	0	null	null	UNRESOLVED
attack_2525_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2525_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2525_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2526	dinner_attack	0	null	null	UNRESOLVED
attack_2526_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2526_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2526_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2527	dinner_attack	0	null	null	UNRESOLVED
attack_2527_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2527_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2527_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2528	dinner_attack	0	null	null	UNRESOLVED
attack_2528_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2528_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2528_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2529	dinner_attack	0	null	null	UNRESOLVED
attack_2529_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2529_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2529_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_252_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_252_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_2530	dinner_attack	0	null	null	UNRESOLVED
attack_2530_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2530_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_253_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_254_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_255_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_255_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_256_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_257	dinner_attack	0	null	null	UNRESOLVED
attack_257_recover	dinner_attack_recover	0	null	null	UNRESOLVED
attack_258_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_259	dinner_attack	0	null	null	UNRESOLVED
attack_2590	dinner_attack	6	null	null	UNRESOLVED
attack_2590_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2591	dinner_attack	6	null	null	UNRESOLVED
attack_2591_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2592	dinner_attack	6	null	null	UNRESOLVED
attack_2592_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2593	dinner_attack	6	null	null	UNRESOLVED
attack_2593_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2594	dinner_attack	6	null	null	UNRESOLVED
attack_2594_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2595	dinner_attack	6	null	null	UNRESOLVED
attack_2595_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2596	dinner_attack	6	null	null	UNRESOLVED
attack_2596_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2597	dinner_attack	6	null	null	UNRESOLVED
attack_2597_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2598	dinner_attack	6	null	null	UNRESOLVED
attack_2598_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_2599	dinner_attack	6	null	null	UNRESOLVED
attack_2599_recover	dinner_attack_recover	6	null	null	UNRESOLVED
attack_25_charge	dinner_sp_attack_charge	0	null	null	UNRESOLVED
attack_25_recover	dinner_sp_attack_recover	0	null	null	UNRESOLVED
attack_260	dinner_attack	0	null	null	UNRESOLVED
attack_2600_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2600_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2601_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2601_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2602_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2602_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2603_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2603_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2604_charge	dinner_attack_charge	0	null	null	UNRESOLVED
attack_2604_prepare	dinner_attack_prepare	0	null	null	UNRESOLVED
attack_2605_charge	dinner_attack_charge	0	null	null	UNRESOLVED
