hero_id	source_table	source_field	mapping_id	mapping_name	status
1000024	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3138152	ui_hero_weiqing_en_emote_face	FOUND
1000025	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000025	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3138195	hero_liulian_emote_player	FOUND
1000025	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138203	dinner_3dlobby_liulian_standby_player	FOUND
1000025	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130020	dinner_soul_male_player	FOUND
1000025	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3138193	ui_hero_liulian	FOUND
1000025	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3138196	ui_hero_liulian_emote_face	FOUND
1000025	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3138198	ui_hero_liulian_en_emote_face	FOUND
1000025	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000025	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3138197	ui_hero_liulian_jp_emote_face	FOUND
1000025	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3138198	ui_hero_liulian_en_emote_face	FOUND
1000026	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000026	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3138270	hero_zhangqiling_emote_player	FOUND
1000026	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138288	dinner_3dlobby_zhangqiling_standby_player	FOUND
1000026	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130020	dinner_soul_male_player	FOUND
1000026	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3138269	ui_hero_zhangqiling	FOUND
1000026	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3138271	ui_hero_zhangqiling_emote_face	FOUND
1000026	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3138279	ui_hero_zhangqiling_en_emote_face	FOUND
1000026	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000026	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3138278	ui_hero_zhangqiling_jp_emote_face	FOUND
1000026	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3138279	ui_hero_zhangqiling_en_emote_face	FOUND
1000027	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000027	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3139017	hero_xila_emote_player	FOUND
1000027	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138412	dinner_3dlobby_xila_standby_player	FOUND
1000027	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130019	dinner_soul_female_player	FOUND
1000027	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3139016	ui_hero_xila	FOUND
1000027	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3139018	ui_hero_xila_emote_face	FOUND
1000027	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3139021	ui_hero_xila_en_emote_face	FOUND
1000027	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000027	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3139022	ui_hero_xila_jp_emote_face	FOUND
1000027	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3139021	ui_hero_xila_en_emote_face	FOUND
1000028	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000028	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3138512	hero_lanmeng_emote_player	FOUND
1000028	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138532	dinner_3dlobby_lanmeng_standby_player	FOUND
1000028	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130019	dinner_soul_female_player	FOUND
1000028	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3138511	ui_hero_lanmeng	FOUND
1000028	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3138513	ui_hero_lanmeng_emote_face	FOUND
1000028	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3138535	ui_hero_lanmeng_en_emote_face	FOUND
1000028	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000028	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3138536	ui_hero_lanmeng_jp_emote_face	FOUND
1000028	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3138535	ui_hero_lanmeng_en_emote_face	FOUND
1000029	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000029	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3139161	hero_wanjun_emote_player	FOUND
1000029	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138804	dinner_3dlobby_wanjun_standby_player	FOUND
1000029	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130020	dinner_soul_male_player	FOUND
1000029	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3139160	ui_hero_wanjun	FOUND
1000029	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3139162	ui_hero_wanjun_emote_face	FOUND
1000029	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3139166	ui_hero_wanjun_en_emote_face	FOUND
1000029	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000029	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3139167	ui_hero_wanjun_jp_emote_face	FOUND
1000029	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3139166	ui_hero_wanjun_en_emote_face	FOUND
1000030	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	3131670	hero_realbody_player	FOUND
1000030	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3130044	hero_7_emote_player	FOUND
1000030	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138098	dinner_3dlobby_tianhai_standby_player	FOUND
1000030	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130020	dinner_soul_male_player	FOUND
1000030	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	0	null	NO_OVERRIDE
1000030	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	0	null	NO_OVERRIDE
1000030	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	0	null	NO_OVERRIDE
1000030	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000030	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	0	null	NO_OVERRIDE
1000030	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	0	null	NO_OVERRIDE
1000031	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000031	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3139181	hero_lixunhuan_emote_player	FOUND
1000031	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3139231	dinner_3dlobby_lixunhuan_standby_player	FOUND
1000031	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130020	dinner_soul_male_player	FOUND
1000031	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3139180	ui_hero_lixunhuan	FOUND
1000031	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3139182	ui_hero_lixunhuan_emote_face	FOUND
1000031	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3139183	ui_hero_lixunhuan_en_emote_face	FOUND
1000031	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000031	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3139184	ui_hero_lixunhuan_jp_emote_face	FOUND
1000031	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3139183	ui_hero_lixunhuan_en_emote_face	FOUND
1000032	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000032	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3139331	hero_wuzhen_emote_player	FOUND
1000032	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3139428	dinner_3dlobby_wuzhen_standby_player	FOUND
1000032	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130019	dinner_soul_female_player	FOUND
1000032	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3139330	ui_hero_wuzhen	FOUND
1000032	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3139332	ui_hero_wuzhen_emote_face	FOUND
1000032	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3139420	ui_hero_wuzhen_en_emote_face	FOUND
1000032	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000032	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3139421	ui_hero_wuzhen_jp_emote_face	FOUND
1000032	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3138535	ui_hero_lanmeng_en_emote_face	FOUND
1000033	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000033	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3139494	hero_ganxuan_emote_player	FOUND
1000033	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3139570	dinner_3dlobby_ganxuan_standby_player	FOUND
1000033	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130019	dinner_soul_female_player	FOUND
1000033	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3139489	ui_hero_ganxuan	FOUND
1000033	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3139490	ui_hero_ganxuan_emote_face	FOUND
1000033	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3139491	ui_hero_ganxuan_en_emote_face	FOUND
1000033	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000033	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3139492	ui_hero_ganxuan_jp_emote_face	FOUND
1000033	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3139491	ui_hero_ganxuan_en_emote_face	FOUND
1000034	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000034	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3139017	hero_xila_emote_player	FOUND
1000034	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138412	dinner_3dlobby_xila_standby_player	FOUND
1000034	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130019	dinner_soul_female_player	FOUND
1000034	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3139660	ui_hero_yexiu	FOUND
1000034	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3139661	ui_hero_yexiu_emote_face	FOUND
1000034	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3139662	ui_hero_yexiu_en_emote_face	FOUND
1000034	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000034	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3139663	ui_hero_yexiu_jp_emote_face	FOUND
1000034	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3139662	ui_hero_yexiu_en_emote_face	FOUND
1000070	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000070	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3138512	hero_lanmeng_emote_player	FOUND
1000070	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138532	dinner_3dlobby_lanmeng_standby_player	FOUND
1000070	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130019	dinner_soul_female_player	FOUND
1000070	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3138511	ui_hero_lanmeng	FOUND
1000070	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3138513	ui_hero_lanmeng_emote_face	FOUND
1000070	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3138535	ui_hero_lanmeng_en_emote_face	FOUND
1000070	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000070	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3138536	ui_hero_lanmeng_jp_emote_face	FOUND
1000070	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3138535	ui_hero_lanmeng_en_emote_face	FOUND
1000071	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000071	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3139017	hero_xila_emote_player	FOUND
1000071	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138412	dinner_3dlobby_xila_standby_player	FOUND
1000071	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130019	dinner_soul_female_player	FOUND
1000071	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3139016	ui_hero_xila	FOUND
1000071	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3139018	ui_hero_xila_emote_face	FOUND
1000071	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3139021	ui_hero_xila_en_emote_face	FOUND
1000071	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000071	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3139022	ui_hero_xila_jp_emote_face	FOUND
1000071	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3139021	ui_hero_xila_en_emote_face	FOUND
1000072	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000072	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3138270	hero_zhangqiling_emote_player	FOUND
1000072	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138288	dinner_3dlobby_zhangqiling_standby_player	FOUND
1000072	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130020	dinner_soul_male_player	FOUND
1000072	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3138269	ui_hero_zhangqiling	FOUND
1000072	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3138271	ui_hero_zhangqiling_emote_face	FOUND
1000072	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3138279	ui_hero_zhangqiling_en_emote_face	FOUND
1000072	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000072	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3138278	ui_hero_zhangqiling_jp_emote_face	FOUND
1000072	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3138279	ui_hero_zhangqiling_en_emote_face	FOUND
1000073	HeroConfig_HeroBattleConfig.tsv	_HeroMappingID	0	null	NO_OVERRIDE
1000073	HeroConfig_HeroBattleConfig.tsv	_EmoteMappingID	3138270	hero_zhangqiling_emote_player	FOUND
1000073	HeroConfig_HeroBattleConfig.tsv	_StandbyMappingID	3138288	dinner_3dlobby_zhangqiling_standby_player	FOUND
1000073	HeroConfig_HeroBattleConfig.tsv	_SoulMapping	3130020	dinner_soul_male_player	FOUND
1000073	HeroFashion_HeroFashion.tsv	_UIHeroMappingID	3138269	ui_hero_zhangqiling	FOUND
1000073	HeroFashion_HeroFashion.tsv	_UIHeroEmoteFaceMappingID	3138271	ui_hero_zhangqiling_emote_face	FOUND
1000073	HeroFashion_HeroFashion.tsv	_UIHeroEnEmoteFaceMappingID	3138279	ui_hero_zhangqiling_en_emote_face	FOUND
1000073	HeroFashion_HeroFashion.tsv	_UIHeroKrEmoteFaceMappingID	0	null	NO_OVERRIDE
1000073	HeroFashion_HeroFashion.tsv	_UIHeroJpEmoteFaceMappingID	3138278	ui_hero_zhangqiling_jp_emote_face	FOUND
1000073	HeroFashion_HeroFashion.tsv	_UIHeroThEmoteFaceMappingID	3138279	ui_hero_zhangqiling_en_emote_face	FOUND
