hero_id	talent_id	skill_name	combo_graph	combo_mapping_id	combo_mapping_name	status	mapping_status	listed_in_hero_talent	related_hero_id	launch_config	deprecated
1000017	3472220	益气安魂·征神	hero_yinziping_ns_pve_1_combo_graph	3133205	hero_yinziping_ns_pve_1_combo_player	FOUND	FOUND	false	1000017	true	false
1000017	3472221	悬瓠济世·征神	hero_yinziping_us_pve_1_combo_graph	3133206	hero_yinziping_us_pve_1_combo_player	FOUND	FOUND	false	1000017	true	false
1000017	3474010	【占坑】【搜打撤储备，暂时弃用】益气安魂·搜撤	hero_yinziping_ns_pvpve_1_combo_graph	3131684	hero_yinziping_ns_pvpve_1_combo_player	FOUND	FOUND	false	1000017	true	false
1000017	3474011	【占坑】【搜打撤储备，暂时弃用】悬瓠济世·搜撤	hero_yinziping_us_pvpve_1_combo_graph	3131685	hero_yinziping_us_pvpve_1_combo_player	FOUND	FOUND	false	1000017	true	false
1000018	3470130	铳武	hero_shenmiao_ns_1_combo_graph	3130829	hero_shenmiao_ns_1_combo_player	FOUND	FOUND	true	1000018	true	false
1000018	3470131	铳武·突进	hero_shenmiao_ns_2_combo_graph	3130830	hero_shenmiao_ns_2_combo_player	FOUND	FOUND	true	1000018	true	false
1000018	3470132	铳武·精准	hero_shenmiao_ns_3_combo_graph	3130831	hero_shenmiao_ns_3_combo_player	FOUND	FOUND	true	1000018	true	false
1000018	3470133	铁卫召来	hero_shenmiao_us_1_combo_graph	3130832	hero_shenmiao_us_1_combo_player	FOUND	FOUND	true	1000018	true	false
1000018	3470134	铁卫召来·甲型	hero_shenmiao_us_2_combo_graph	3130833	hero_shenmiao_us_2_combo_player	FOUND	FOUND	true	1000018	true	false
1000018	3470135	铁卫召来·乙型	hero_shenmiao_us_3_combo_graph	3130834	hero_shenmiao_us_3_combo_player	FOUND	FOUND	true	1000018	true	false
1000018	3472080	铳武·征神	hero_shenmiao_ns_pve_1_combo_graph	3130835	hero_shenmiao_ns_pve_1_combo_player	FOUND	FOUND	false	1000018	true	false
1000018	3472081	铁卫召来·征神	hero_shenmiao_us_pve_1_combo_graph	3130836	hero_shenmiao_us_pve_1_combo_player	FOUND	FOUND	false	1000018	true	false
1000018	3472082	铁卫召来·征神	hero_shenmiao_us_pve_2_combo_graph	3130837	hero_shenmiao_us_pve_2_combo_player	FOUND	FOUND	false	1000018	true	false
1000018	3472085	铳武·征神	hero_shenmiao_ns_pve_2_combo_graph	3131659	hero_shenmiao_ns_pve_2_combo_player	FOUND	FOUND	false	1000018	true	false
1000018	3473020	铳武·斗球	hero_shenmiao_ns_tanqiu_1_combo_graph	3130993	hero_shenmiao_ns_tanqiu_1_combo_player	FOUND	FOUND	false	1000018	true	false
1000019	3470136	升空	hero_mech_1_combo_graph	3130839	hero_mech_1_combo_player	FOUND	FOUND	true	1000019	true	false
1000019	3470137	过载	hero_mech_2_combo_graph	3130840	hero_mech_2_combo_player	FOUND	FOUND	true	1000019	true	false
1000019	3470138	升空	hero_mech_3_combo_graph	3130841	hero_mech_3_combo_player	FOUND	FOUND	true	1000019	true	false
1000019	3470139	铁卫召回		0	null	FOUND	NO_OVERRIDE	true	1000019	true	false
1000019	3472083	过载·征神	hero_mech_pve_1_combo_graph	3130842	hero_mech_pve_1_combo_player	FOUND	FOUND	false	1000019	true	false
1000019	3472084	过载·征神	hero_mech_pve_2_combo_graph	3130843	hero_mech_pve_2_combo_player	FOUND	FOUND	false	1000019	true	false
1000020	3470140	镇山林	hero_huwei_ns_1_combo_graph	3130844	hero_huwei_ns_1_combo_player	FOUND	FOUND	true	1000020	true	false
1000020	3470141	镇山林·虎啸	hero_huwei_ns_2_combo_graph	3130845	hero_huwei_ns_2_combo_player	FOUND	FOUND	true	1000020	true	false
1000020	3470142	镇山林·威吓	hero_huwei_ns_3_combo_graph	3130846	hero_huwei_ns_3_combo_player	FOUND	FOUND	true	1000020	false	false
1000020	3470143	虎威	hero_huwei_us_2_combo_graph	3130848	hero_huwei_us_2_combo_player	FOUND	FOUND	true	1000020	true	false
1000020	3470144	虎威·恶虎扑食	hero_huwei_us_1_combo_graph	3130847	hero_huwei_us_1_combo_player	FOUND	FOUND	true	1000020	false	false
1000020	3470145	虎威·困兽犹斗	hero_huwei_us_3_combo_graph	3130849	hero_huwei_us_3_combo_player	FOUND	FOUND	true	1000020	true	false
1000020	3470146	飞扑	hero_huwei_ns_4_combo_graph	3130850	hero_huwei_ns_4_combo_player	FOUND	FOUND	false	1000020	true	false
1000020	3472250	镇山林·征神	hero_huwei_ns_pve_2_combo_graph	3133278	hero_huwei_ns_pve_2_combo_player	FOUND	FOUND	false	1000020	true	false
1000020	3472251	虎威·征神	hero_huwei_us_pve_1_combo_graph	3133279	hero_huwei_us_pve_1_combo_player	FOUND	FOUND	false	1000020	true	false
1000020	3472287	虎威·困兽犹斗·征神	hero_huwei_us_pve_fabao_1_combo_graph	3139609	hero_huwei_us_pve_fabao_1_combo_player	FOUND	FOUND	false	1000020	true	false
1000020	3472288	飞扑·征神	hero_huwei_ns_pve_fabao_1_combo_graph	3130850	hero_huwei_ns_4_combo_player	FOUND	FOUND	false	1000020	true	false
1000021	3470160	幽冥火	hero_jiyingying_ns_1_combo_graph	3130851	hero_jiyingying_ns_1_combo_player	FOUND	FOUND	true	1000021	true	false
1000021	3470161	幽冥火·焰锁	hero_jiyingying_ns_2_combo_graph	3130852	hero_jiyingying_ns_2_combo_player	FOUND	FOUND	true	1000021	false	false
1000021	3470162	幽冥火·突焰	hero_jiyingying_ns_3_combo_graph	3130853	hero_jiyingying_ns_3_combo_player	FOUND	FOUND	true	1000021	true	false
1000021	3470163	无常锁	hero_jiyingying_us_1_combo_graph	3130854	hero_jiyingying_us_1_combo_player	FOUND	FOUND	true	1000021	true	false
1000021	3470164	无常锁·拘	hero_jiyingying_us_2_combo_graph	3130855	hero_jiyingying_us_2_combo_player	FOUND	FOUND	true	1000021	true	false
1000021	3470165	无常锁·魄	hero_jiyingying_us_3_combo_graph	3130856	hero_jiyingying_us_3_combo_player	FOUND	FOUND	true	1000021	false	false
1000021	3470166	【占坑】	hero_jiyingying_ns_4_combo_graph	0	null	FOUND	NO_OVERRIDE	false	1000021	false	false
1000021	3470167	【占坑】	hero_jiyingying_ns_5_combo_graph	0	null	FOUND	NO_OVERRIDE	false	1000021	false	false
1000021	3472260	幽冥火·征神	hero_jiyingying_ns_pve_1_combo_graph	3133291	hero_jiyingying_ns_pve_1_combo_player	FOUND	FOUND	false	1000021	true	false
1000021	3472261	无常锁·征神	hero_jiyingying_us_pve_1_combo_graph	3133292	hero_jiyingying_us_pve_1_combo_player	FOUND	FOUND	false	1000021	true	false
1000021	3472262	幽冥火·征神	hero_jiyingying_ns_pve_fabao_1_combo_graph	3133355	hero_jiyingying_ns_pve_fabao_1_combo_player	FOUND	FOUND	false	1000021	true	false
1000022	3470170	尾袭	hero_yulinglong_ns_1_combo_graph	3130857	hero_yulinglong_ns_1_combo_player	FOUND	FOUND	true	1000022	true	false
1000022	3470171	尾袭·阵	hero_yulinglong_ns_2_combo_graph	3130858	hero_yulinglong_ns_2_combo_player	FOUND	FOUND	true	1000022	true	false
1000022	3470172	尾袭·赋	hero_yulinglong_ns_3_combo_graph	3130859	hero_yulinglong_ns_3_combo_player	FOUND	FOUND	true	1000022	false	false
1000022	3470173	迷魂引	hero_yulinglong_us_1_combo_graph	3130860	hero_yulinglong_us_1_combo_player	FOUND	FOUND	true	1000022	true	false
1000022	3470174	迷魂引·祭	hero_yulinglong_us_2_combo_graph	3130861	hero_yulinglong_us_2_combo_player	FOUND	FOUND	true	1000022	false	false
1000022	3470175	迷魂引·聚	hero_yulinglong_us_3_combo_graph	3130862	hero_yulinglong_us_3_combo_player	FOUND	FOUND	true	1000022	true	false
1000022	3472090	尾袭·征神	hero_yulinglong_ns_pve_1_combo_graph	3130906	hero_yulinglong_ns_pve_1_combo_player	FOUND	FOUND	false	1000022	true	false
1000022	3472091	迷魂引·征神	hero_yulinglong_us_pve_1_combo_graph	3130916	hero_yulinglong_us_pve_1_combo_player	FOUND	FOUND	false	1000022	true	false
1000022	3472092	迷魂引·征神	hero_yulinglong_us_pve_2_combo_graph	3130917	hero_yulinglong_us_pve_2_combo_player	FOUND	FOUND	false	1000022	true	false
1000023	3470180	夺天工	hero_hadi_ns_1_combo_graph	3130863	hero_hadi_ns_1_combo_player	FOUND	FOUND	true	1000023	true	false
1000023	3470181	夺天工·弹射	hero_hadi_ns_2_combo_graph	3130864	hero_hadi_ns_2_combo_player	FOUND	FOUND	true	1000023	true	false
1000023	3470182	夺天工·追爆	hero_hadi_ns_3_combo_graph	3130865	hero_hadi_ns_3_combo_player	FOUND	FOUND	true	1000023	false	false
1000023	3470183	击长空	hero_hadi_us_1_combo_graph	3130866	hero_hadi_us_1_combo_player	FOUND	FOUND	true	1000023	true	false
1000023	3470184	击长空·炽热	hero_hadi_us_2_combo_graph	3130867	hero_hadi_us_2_combo_player	FOUND	FOUND	true	1000023	true	false
1000023	3470185	击长空·救援	hero_hadi_us_3_combo_graph	3130868	hero_hadi_us_3_combo_player	FOUND	FOUND	true	1000023	false	false
1000023	3470186	开关飞行	hero_hadi_ns_4_combo_graph	3130869	hero_hadi_ns_4_combo_player	FOUND	FOUND	false	1000023	true	false
1000023	3470187	开关飞行	hero_hadi_ns_5_combo_graph	3130876	hero_hadi_ns_5_combo_player	FOUND	FOUND	false	1000023	true	false
1000023	3470188	开关飞行	hero_hadi_ns_6_combo_graph	3130877	hero_hadi_ns_6_combo_player	FOUND	FOUND	false	1000023	true	false
1000024	3470190	执金令	hero_weiqing_ns_1_combo_graph	3130881	hero_weiqing_ns_1_combo_player	FOUND	FOUND	true	1000024	true	false
1000024	3470191	执金令·追捕	hero_weiqing_ns_2_combo_graph	3130882	hero_weiqing_ns_2_combo_player	FOUND	FOUND	true	1000024	true	false
1000024	3470192	未开放	hero_weiqing_ns_3_combo_graph	3130883	hero_weiqing_ns_3_combo_player	FOUND	FOUND	true	1000024	false	false
1000024	3470193	玄武正法	hero_weiqing_us_1_combo_graph	3130884	hero_weiqing_us_1_combo_player	FOUND	FOUND	true	1000024	true	false
1000024	3470194	玄武正法·归案	hero_weiqing_us_2_combo_graph	3130885	hero_weiqing_us_2_combo_player	FOUND	FOUND	true	1000024	true	false
1000024	3470195	未开放	hero_weiqing_us_3_combo_graph	3130886	hero_weiqing_us_3_combo_player	FOUND	FOUND	true	1000024	false	false
1000024	3470196	执金令·追捕	hero_weiqing_ns_4_combo_graph	3131675	hero_weiqing_ns_4_combo_player	FOUND	FOUND	false	1000024	true	false
1000024	3472270	执金令·征神	hero_weiqing_ns_pve_1_combo_graph	3133320	hero_weiqing_ns_pve_1_combo_player	FOUND	FOUND	false	1000024	true	false
1000024	3472271	玄武正法·征神	hero_weiqing_us_pve_1_combo_graph	3133321	hero_weiqing_us_pve_1_combo_player	FOUND	FOUND	false	1000024	true	false
1000024	3474040	【占坑】【搜打撤储备，暂时弃用】执金令·搜撤	hero_weiqing_ns_pvpve_1_combo_graph	3131699	hero_weiqing_ns_pvpve_1_combo_player	FOUND	FOUND	false	1000024	true	false
1000024	3474041	玄武正法	hero_weiqing_us_pvpve_1_combo_graph	3131700	hero_weiqing_us_pvpve_1_combo_player	FOUND	FOUND	false	1000024	true	false
1000025	3470200	驭金闪	hero_liulian_ns_1_combo_graph	3130907	hero_liulian_ns_1_combo_player	FOUND	FOUND	true	1000025	true	false
1000025	3470201	驭金闪·化磁	hero_liulian_ns_3_combo_graph	3130909	hero_liulian_ns_3_combo_player	FOUND	FOUND	true	1000025	true	false
1000025	3470202	【占坑】1025	hero_liulian_ns_2_combo_graph	3130908	hero_liulian_ns_2_combo_player	FOUND	FOUND	true	1000025	false	false
1000025	3470203	金石铄	hero_liulian_us_2_combo_graph	3130911	hero_liulian_us_2_combo_player	FOUND	FOUND	true	1000025	true	false
1000025	3470204	金石铄·核	hero_liulian_us_3_combo_graph	3130912	hero_liulian_us_3_combo_player	FOUND	FOUND	true	1000025	true	false
1000025	3470205	【占坑】1025	hero_liulian_us_1_combo_graph	3130910	hero_liulian_us_1_combo_player	FOUND	FOUND	true	1000025	false	false
1000025	3470206	【占坑】1025	hero_liulian_ns_4_combo_graph	3130913	hero_liulian_ns_4_combo_player	FOUND	FOUND	false	1000025	true	false
1000025	3470207	流金剑	hero_liulian_ns_5_combo_graph	3130914	hero_liulian_ns_5_combo_player	FOUND	FOUND	false	1000025	true	false
1000025	3470208	流金核	hero_liulian_ns_6_combo_graph	3130915	hero_liulian_ns_6_combo_player	FOUND	FOUND	false	1000025	true	false
1000025	3470209	流金剑	hero_liulian_ns_7_combo_graph	3131784	hero_liulian_ns_7_combo_player	FOUND	FOUND	false	1000025	true	false
1000026	3470210	发丘指	hero_zhangqiling_ns_1_combo_graph	3130931	hero_zhangqiling_ns_1_combo_player	FOUND	FOUND	true	1000026	true	false
1000026	3470211	发丘指·锁喉	hero_zhangqiling_ns_2_combo_graph	3130932	hero_zhangqiling_ns_2_combo_player	FOUND	FOUND	true	1000026	true	false
1000026	3470212	【占坑】0710	hero_huwei_ns_3_combo_graph	3130846	hero_huwei_ns_3_combo_player	FOUND	FOUND	true	1000026	true	false
1000026	3470213	麒麟怒	hero_zhangqiling_us_1_combo_graph	3130933	hero_zhangqiling_us_1_combo_player	FOUND	FOUND	true	1000026	true	false
1000026	3470214	麒麟怒·绝斩	hero_zhangqiling_us_2_combo_graph	3130934	hero_zhangqiling_us_2_combo_player	FOUND	FOUND	true	1000026	true	false
1000026	3470215	【占坑】0710	hero_huwei_us_3_combo_graph	3130849	hero_huwei_us_3_combo_player	FOUND	FOUND	true	1000026	true	false
1000026	3472240	发丘指·征神	hero_zhangqiling_ns_pve_1_combo_graph	3131701	hero_zhangqiling_ns_pve_1_combo_player	FOUND	FOUND	false	1000026	true	false
1000026	3472241	麒麟怒·征神	hero_zhangqiling_us_pve_1_combo_graph	3131702	hero_zhangqiling_us_pve_1_combo_player	FOUND	FOUND	false	1000026	true	false
1000027	3470230	光晕	hero_fuwenshi_ns_1_combo_graph	3130973	hero_fuwenshi_ns_1_combo_player	FOUND	FOUND	true	1000027	true	false
1000027	3470231	光晕·瞬附	hero_fuwenshi_ns_2_combo_graph	3130974	hero_fuwenshi_ns_2_combo_player	FOUND	FOUND	true	1000027	true	false
1000027	3470232	恩威之光	hero_fuwenshi_us_2_combo_graph	3130976	hero_fuwenshi_us_2_combo_player	FOUND	FOUND	true	1000027	true	false
1000027	3470233	恩威之光·阵	hero_fuwenshi_us_1_combo_graph	3130975	hero_fuwenshi_us_1_combo_player	FOUND	FOUND	true	1000027	true	false
1000027	3470234	眩目光球	hero_fuwenshi_ns_3_combo_graph	3139163	hero_fuwenshi_ns_3_combo_player	FOUND	FOUND	false	1000027	true	false
1000027	3470235	恩威之光·圣辉	hero_fuwenshi_us_3_combo_graph	3139259	hero_fuwenshi_us_3_combo_player	FOUND	FOUND	false	1000027	true	false
1000027	3470236	圣辉光束	hero_fuwenshi_ns_4_combo_graph	3139260	hero_fuwenshi_ns_4_combo_player	FOUND	FOUND	false	1000027	true	false
1000028	3470250	大变活人	hero_caixishi_ns_1_combo_graph	3131652	hero_caixishi_ns_1_combo_player	FOUND	FOUND	true	1000028	true	false
1000028	3470251	大变活人·袭	hero_caixishi_ns_2_combo_graph	3131653	hero_caixishi_ns_2_combo_player	FOUND	FOUND	true	1000028	true	false
1000028	3470252	【占坑】S15hero	hero_caixishi_ns_3_combo_graph	3131654	hero_caixishi_ns_3_combo_player	FOUND	FOUND	false	1000028	true	true
1000028	3470253	鱼龙彩戏	hero_caixishi_us_1_combo_graph	3131655	hero_caixishi_us_1_combo_player	FOUND	FOUND	true	1000028	true	false
1000028	3470254	鱼龙彩戏·跃	hero_caixishi_us_2_combo_graph	3131656	hero_caixishi_us_2_combo_player	FOUND	FOUND	true	1000028	true	false
1000028	3470255	鱼龙彩戏·跃	hero_caixishi_ns_3_combo_graph	3131654	hero_caixishi_ns_3_combo_player	FOUND	FOUND	false	1000028	true	false
1000029	3470270	掣电闪	hero_wanjun_ns_1_combo_graph	3131666	hero_wanjun_ns_1_combo_player	FOUND	FOUND	true	1000029	true	false
1000029	3470271	掣电闪·雷契	hero_wanjun_ns_2_combo_graph	3131667	hero_wanjun_ns_2_combo_player	FOUND	FOUND	true	1000029	true	false
1000029	3470272	万雷铸身	hero_wanjun_us_1_combo_graph	3131668	hero_wanjun_us_1_combo_player	FOUND	FOUND	true	1000029	true	false
1000029	3470273	万雷铸身·锋	hero_wanjun_us_2_combo_graph	3131669	hero_wanjun_us_2_combo_player	FOUND	FOUND	true	1000029	true	false
1000029	3472280	掣电闪·征神	hero_wanjun_ns_pve_1_combo_graph	3133348	hero_wanjun_ns_pve_1_combo_player	FOUND	FOUND	false	1000029	true	false
1000029	3472281	万雷铸身·征神	hero_wanjun_us_pve_1_combo_graph	3133349	hero_wanjun_us_pve_1_combo_player	FOUND	FOUND	false	1000029	true	false
1000030	3470274	万雷枪	hero_realbody_1_combo_graph	3131671	hero_realbody_1_combo_player	FOUND	FOUND	true	1000030	true	false
1000030	3470275	万雷枪·锋	hero_realbody_2_combo_graph	3131672	hero_realbody_2_combo_player	FOUND	FOUND	true	1000030	true	false
1000030	3470276	本我		0	null	FOUND	NO_OVERRIDE	true	1000030	true	false
1000030	3472282	万雷枪·征神	hero_realbody_pve_1_combo_graph	3133350	hero_realbody_pve_1_combo_player	FOUND	FOUND	false	1000030	true	false
1000031	3470280	探花步	hero_lixunhuan_ns_1_combo_graph	3131706	hero_lixunhuan_ns_1_combo_player	FOUND	FOUND	true	1000031	true	false
1000031	3470281	探花步·反击	hero_lixunhuan_ns_2_combo_graph	3131707	hero_lixunhuan_ns_2_combo_player	FOUND	FOUND	true	1000031	true	false
1000031	3470283	片叶不沾	hero_lixunhuan_us_1_combo_graph	3131708	hero_lixunhuan_us_1_combo_player	FOUND	FOUND	true	1000031	true	false
1000031	3470284	片叶不沾·挥洒	hero_lixunhuan_us_2_combo_graph	3131709	hero_lixunhuan_us_2_combo_player	FOUND	FOUND	true	1000031	true	false
1000032	3470290	灵羽	hero_wuzhen_ns_1_combo_graph	3138868	hero_wuzhen_ns_1_combo_player	FOUND	FOUND	true	1000032	true	false
1000032	3470291	灵羽·召	hero_wuzhen_ns_2_combo_graph	3138869	hero_wuzhen_ns_2_combo_player	FOUND	FOUND	true	1000032	true	false
1000032	3470292	神弓镇祟	hero_wuzhen_us_1_combo_graph	3138871	hero_wuzhen_us_1_combo_player	FOUND	FOUND	true	1000032	true	false
1000032	3470293	神弓镇祟·晦	hero_wuzhen_us_2_combo_graph	3138872	hero_wuzhen_us_2_combo_player	FOUND	FOUND	true	1000032	true	false
1000032	3470294	饮羽箭	hero_wuzhen_ns_3_combo_graph	3138910	hero_wuzhen_ns_3_combo_player	FOUND	FOUND	false	1000032	true	false
1000032	3470295	饮羽箭	hero_wuzhen_ns_4_combo_graph	3138911	hero_wuzhen_ns_4_combo_player	FOUND	FOUND	false	1000032	true	false
1000033	3470300	引星诀	hero_ganxuan_ns_2_combo_graph	3138952	hero_ganxuan_ns_2_combo_player	FOUND	FOUND	true	1000033	true	false
1000033	3470301	引星诀·愈	hero_ganxuan_ns_1_combo_graph	3138951	hero_ganxuan_ns_1_combo_player	FOUND	FOUND	true	1000033	true	false
1000033	3470302	天机衍	hero_ganxuan_us_1_combo_graph	3138953	hero_ganxuan_us_1_combo_player	FOUND	FOUND	true	1000033	true	false
1000033	3470303	天机衍·溯	hero_ganxuan_us_2_combo_graph	3138954	hero_ganxuan_us_2_combo_player	FOUND	FOUND	true	1000033	true	false
1000034	3470310	【占坑】【占坑】S23_Hero	hero_fuwenshi_ns_1_combo_graph	3130973	hero_fuwenshi_ns_1_combo_player	FOUND	FOUND	true	1000034	true	false
1000034	3470311	【占坑】【占坑】S23_Hero	hero_fuwenshi_ns_2_combo_graph	3130974	hero_fuwenshi_ns_2_combo_player	FOUND	FOUND	true	1000034	true	false
1000034	3470312	【占坑】【占坑】S23_Hero	hero_fuwenshi_us_2_combo_graph	3130976	hero_fuwenshi_us_2_combo_player	FOUND	FOUND	true	1000034	true	false
1000034	3470313	【占坑】【占坑】S23_Hero	hero_fuwenshi_us_1_combo_graph	3130975	hero_fuwenshi_us_1_combo_player	FOUND	FOUND	true	1000034	true	false
1000070	3470700	【占坑】【占坑】S21_02_Hero	hero_shenzhen_ns_1_combo_graph	3139414	hero_shenzhen_ns_1_combo_player	FOUND	FOUND	true	1000070	true	false
1000070	3470701	【占坑】【占坑】S21_02_Hero	hero_shenzhen_ns_2_combo_graph	3139415	hero_shenzhen_ns_2_combo_player	FOUND	FOUND	true	1000070	true	false
1000070	3470703	【占坑】【占坑】S21_02_Hero	hero_shenzhen_us_1_combo_graph	3139416	hero_shenzhen_us_1_combo_player	FOUND	FOUND	true	1000070	true	false
1000070	3470705	【占坑】【占坑】S21_02_Hero	hero_shenzhen_us_2_combo_graph	3139417	hero_shenzhen_us_2_combo_player	FOUND	FOUND	true	1000070	true	false
1000071	3470710	【占坑】【占坑】S23_02_Hero	hero_fuwenshi_ns_1_combo_graph	3130973	hero_fuwenshi_ns_1_combo_player	FOUND	FOUND	true	1000071	true	false
1000071	3470711	【占坑】【占坑】S23_02_Hero	hero_fuwenshi_ns_2_combo_graph	3130974	hero_fuwenshi_ns_2_combo_player	FOUND	FOUND	true	1000071	true	false
1000071	3470712	【占坑】【占坑】S23_02_Hero	hero_fuwenshi_us_2_combo_graph	3130976	hero_fuwenshi_us_2_combo_player	FOUND	FOUND	true	1000071	true	false
1000071	3470713	【占坑】【占坑】S23_02_Hero	hero_fuwenshi_us_1_combo_graph	3130975	hero_fuwenshi_us_1_combo_player	FOUND	FOUND	true	1000071	true	false
1000072	3470720	【占坑】【占坑】S22_Hero	hero_taotie_ns_1_combo_graph	3131826	hero_taotie_ns_1_combo_player	FOUND	FOUND	true	1000072	true	false
1000072	3470721	【占坑】【占坑】S22_Hero	hero_taotie_ns_2_combo_graph	3131827	hero_taotie_ns_2_combo_player	FOUND	FOUND	true	1000072	true	false
1000072	3470722	【占坑】【占坑】S22_Hero	hero_taotie_us_1_combo_graph	3131816	hero_taotie_us_1_combo_player	FOUND	FOUND	true	1000072	true	false
1000072	3470723	【占坑】【占坑】S22_Hero	hero_taotie_us_2_combo_graph	3131817	hero_taotie_us_2_combo_player	FOUND	FOUND	true	1000072	true	false
1000073	3470730	【占坑】【占坑】S21_Hero	hero_yexiu_ns_1_combo_graph	3139552	hero_yexiu_ns_1_combo_player	FOUND	FOUND	true	1000073	true	false
1000073	3470731	【占坑】【占坑】S21_Hero	hero_yexiu_ns_2_combo_graph	3139553	hero_yexiu_ns_2_combo_player	FOUND	FOUND	true	1000073	true	false
1000073	3470732	【占坑】【占坑】S21_Hero	hero_yexiu_us_1_combo_graph	3139554	hero_yexiu_us_1_combo_player	FOUND	FOUND	true	1000073	true	false
1000073	3470733	【占坑】【占坑】S21_Hero	hero_yexiu_us_2_combo_graph	3139555	hero_yexiu_us_2_combo_player	FOUND	FOUND	true	1000073	true	false
